rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-OOD,OOD Robustness Score,71.5,FP16,71.4,0.1,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-OOD,OOD Robustness Score,71.4,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-AdvDemo,Adv Demo Score,74.2,FP16,75.0,-0.8,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-AdvDemo,Adv Demo Score,75.0,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-Ethics,Ethics Score,71.1,FP16,54.2,16.9,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-Ethics,Ethics Score,54.2,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-Fairness,Fairness Score,67.4,FP16,65.3,2.1,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-Fairness,Fairness Score,65.3,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-Toxicity,Toxicity Score,77.8,FP16,80.9,-3.1,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-Toxicity,Toxicity Score,80.9,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-Privacy,Privacy Score,98.1,FP16,99.3,-1.2,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-Privacy,Privacy Score,99.3,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-70B-Chat,GPTQ,4-bit,,DecodingTrust-Stereotype,Stereotype Score,98.7,FP16,98.3,0.4,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 4 | GPTQ | 62.2 | 48.3 | 71.5 | 74.2 | 71.1 | 67.4 | 77.8 | 98.1 | 98.7
RP26,Llama-2-70B-Chat,FP16,16-bit,,DecodingTrust-Stereotype,Stereotype Score,98.3,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,70b | 16 | none | 63.1 | 52.0 | 71.4 | 75.0 | 54.2 | 65.3 | 80.9 | 99.3 | 98.3
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,MMLU,Accuracy,45.6,FP16,47.2,-1.6,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,MMLU,Accuracy,47.2,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,AdvGLUE++,Accuracy,52.2,FP16,46.5,5.7,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,AdvGLUE++,Accuracy,46.5,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-OOD,OOD Robustness Score,61.1,FP16,66.8,-5.7,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-OOD,OOD Robustness Score,66.8,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-AdvDemo,Adv Demo Score,53.0,FP16,57.1,-4.1,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-AdvDemo,Adv Demo Score,57.1,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-Ethics,Ethics Score,43.9,FP16,56.8,-12.9,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-Ethics,Ethics Score,56.8,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-Fairness,Fairness Score,79.7,FP16,88.3,-8.6,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-Fairness,Fairness Score,88.3,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-Toxicity,Toxicity Score,79.4,FP16,79.8,-0.4,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-Toxicity,Toxicity Score,79.8,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-Privacy,Privacy Score,98.4,FP16,99.0,-0.6,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-Privacy,Privacy Score,99.0,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-7B-Chat,GPTQ,4-bit,,DecodingTrust-Stereotype,Stereotype Score,90.0,FP16,90.0,0.0,absolute,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 4 | GPTQ | 45.6 | 52.2 | 61.1 | 53.0 | 43.9 | 79.7 | 79.4 | 98.4 | 90.0
RP26,Llama-2-7B-Chat,FP16,16-bit,,DecodingTrust-Stereotype,Stereotype Score,90.0,,,,,False,measured,16,C.1. AdvGLUE++,Table 3,7b | 16 | none | 47.2 | 46.5 | 66.8 | 57.1 | 56.8 | 88.3 | 79.8 | 99.0 | 90.0
RP26,Llama-2-13B-Chat,GPTQ,3-bit,,MT-Bench,MT-Bench Score (1-10),2.89,FP16,7.0,-4.11,absolute,True,measured,16,C.1. AdvGLUE++,Table 4,GPTQ | 2.89 | 6.55 | 6.85 | 7.00
RP26,Llama-2-13B-Chat,GPTQ,4-bit,,MT-Bench,MT-Bench Score (1-10),6.55,FP16,7.0,-0.45,absolute,False,measured,16,C.1. AdvGLUE++,Table 4,GPTQ | 2.89 | 6.55 | 6.85 | 7.00
RP26,Llama-2-13B-Chat,GPTQ,8-bit,,MT-Bench,MT-Bench Score (1-10),6.85,FP16,7.0,-0.15,absolute,False,measured,16,C.1. AdvGLUE++,Table 4,GPTQ | 2.89 | 6.55 | 6.85 | 7.00
RP26,Llama-2-13B-Chat,FP16,16-bit,,MT-Bench,MT-Bench Score (1-10),7.0,,,,,False,measured,16,C.1. AdvGLUE++,Table 4,GPTQ | 2.89 | 6.55 | 6.85 | 7.00
RP26,Llama-2-13B-Chat,AWQ,3-bit,,MT-Bench,MT-Bench Score (1-10),6.42,FP16,7.0,-0.58,absolute,False,measured,16,C.1. AdvGLUE++,Table 4,AWQ | 6.42 | 6.73 | 6.99 | 7.00
RP26,Llama-2-13B-Chat,AWQ,4-bit,,MT-Bench,MT-Bench Score (1-10),6.73,FP16,7.0,-0.27,absolute,False,measured,16,C.1. AdvGLUE++,Table 4,AWQ | 6.42 | 6.73 | 6.99 | 7.00
RP26,Llama-2-13B-Chat,AWQ,8-bit,,MT-Bench,MT-Bench Score (1-10),6.99,FP16,7.0,-0.01,absolute,False,measured,16,C.1. AdvGLUE++,Table 4,AWQ | 6.42 | 6.73 | 6.99 | 7.00
RP26,Llama-2-13B-Chat,GPTQ,4-bit,,DecodingTrust-Ethics,Ethics Score (text),76.3,FP16,54.1,22.2,absolute,True,measured,7,5.1. Finding the Essential Compression Rates and Induced Gains for Trustworthiness,,the model will emerge to improve the Ethics ability from 54.1 to 76.3 (GPTQ) or 62.8 (AWQ)
RP26,Llama-2-13B-Chat,AWQ,4-bit,,DecodingTrust-Ethics,Ethics Score (text),62.8,FP16,54.1,8.7,absolute,False,measured,7,5.1. Finding the Essential Compression Rates and Induced Gains for Trustworthiness,,improve the Ethics ability from 54.1 to 76.3 (GPTQ) or 62.8 (AWQ)
RP26,Llama-2-13B-Chat,GPTQ,4-bit,,DecodingTrust-Fairness,EOD reduction (16-shot),0.2,FP16,,,absolute,False,measured,7,5.1. Finding the Essential Compression Rates and Induced Gains for Trustworthiness,,quantization models can significantly reduce EOD in few-shot settings (over 0.2 reduction in the 16-shot setting)
RP26,Llama-2-13B-Chat,GPTQ,3-bit,,DecodingTrust-Toxicity,Trustworthiness drop (worst-case),50.0,FP16,,-50.0,absolute,True,measured,8,5.2. The Losses on the Extreme Compression Rate,,"OOD robustness and Toxicity performances of GPTQ are degraded with about 30-point and 50-point drops, respectively"
RP26,Llama-2-13B-Chat,GPTQ,3-bit,,DecodingTrust-OOD,Trustworthiness drop,30.0,FP16,,-30.0,absolute,True,measured,8,5.2. The Losses on the Extreme Compression Rate,,"OOD robustness and Toxicity performances of GPTQ are degraded with about 30-point and 50-point drops, respectively"
RP26,Llama-2-13B-Chat,AWQ,3-bit,,DecodingTrust-Fairness,Trustworthiness drop (worst-case),10.0,FP16,,-10.0,absolute,False,measured,8,5.2. The Losses on the Extreme Compression Rate,,The worst case for AWQ is about a 10-point drop in Fairness
RP26,Llama-2-13B-Chat,GPTQ,3-bit,,MMLU,Accuracy drop,8.0,FP16,,-8.0,absolute,False,measured,8,5.2. The Losses on the Extreme Compression Rate,,an adversary may quantize an LLM to break the alignment at a moderate cost of benign performance (about an 8-point drop in MMLU)
RP26,Llama-2-13B-Chat,AWQ,3-bit,,MMLU,Accuracy drop,3.0,FP16,,-3.0,absolute,False,measured,8,5.2. The Losses on the Extreme Compression Rate,,AWQ is a more reliable choice by a 3-point drop only than the GPTQ
