rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP11,Transformer-2.7B,absmax row-wise + decomposition,8-bit,per-row,C4,Perplexity,14.65,FP32,14.43,0.22,absolute,False,measured,6,3.4 Main Results,Table 1,Int8 absmax row-wise + decomposition | 30.76 | 16.19 | 14.65 | 13.25 | 12.46
RP11,Transformer-6.7B,absmax row-wise + decomposition,8-bit,per-row,C4,Perplexity,13.25,FP32,13.3,-0.05,absolute,False,measured,6,3.4 Main Results,Table 1,Int8 absmax row-wise + decomposition | 30.76 | 16.19 | 14.65 | 13.25 | 12.46
RP11,Transformer-13B,absmax row-wise + decomposition,8-bit,per-row,C4,Perplexity,12.46,FP32,12.45,0.01,absolute,False,measured,6,3.4 Main Results,Table 1,Int8 absmax row-wise + decomposition | 30.76 | 16.19 | 14.65 | 13.25 | 12.46
RP11,Transformer-125M,Absmax LLM.int8(),8-bit,vector-wise,C4,Perplexity,25.83,FP32,25.65,0.18,absolute,False,measured,6,3.4 Main Results,Table 1,Absmax LLM.int8() (vector-wise + decomp) | 25.83 | 15.93 | 14.44 | 13.24 | 12.45
RP11,Transformer-1.3B,Absmax LLM.int8(),8-bit,vector-wise,C4,Perplexity,15.93,FP32,15.91,0.02,absolute,False,measured,6,3.4 Main Results,Table 1,Absmax LLM.int8() (vector-wise + decomp) | 25.83 | 15.93 | 14.44 | 13.24 | 12.45
RP11,Transformer-2.7B,Absmax LLM.int8(),8-bit,vector-wise,C4,Perplexity,14.44,FP32,14.43,0.01,absolute,False,measured,6,3.4 Main Results,Table 1,Absmax LLM.int8() (vector-wise + decomp) | 25.83 | 15.93 | 14.44 | 13.24 | 12.45
RP11,Transformer-6.7B,Absmax LLM.int8(),8-bit,vector-wise,C4,Perplexity,13.24,FP32,13.3,-0.06,absolute,False,measured,6,3.4 Main Results,Table 1,Absmax LLM.int8() (vector-wise + decomp) | 25.83 | 15.93 | 14.44 | **13.24** | **12.45**
RP11,Transformer-13B,Absmax LLM.int8(),8-bit,vector-wise,C4,Perplexity,12.45,FP32,12.45,0.0,absolute,True,measured,6,3.4 Main Results,Table 1,Absmax LLM.int8() (vector-wise + decomp) | 25.83 | 15.93 | 14.44 | **13.24** | **12.45**
RP11,Transformer-125M,Zeropoint LLM.int8(),8-bit,vector-wise,C4,Perplexity,25.69,FP32,25.65,0.04,absolute,False,measured,6,3.4 Main Results,Table 1,Zeropoint LLM.int8() (vector-wise + decomp) | **25.69** | **15.92** | **14.43** | **13.24** | **12.45**
RP11,Transformer-1.3B,Zeropoint LLM.int8(),8-bit,vector-wise,C4,Perplexity,15.92,FP32,15.91,0.01,absolute,False,measured,6,3.4 Main Results,Table 1,Zeropoint LLM.int8() (vector-wise + decomp) | **25.69** | **15.92** | **14.43** | **13.24** | **12.45**
RP11,Transformer-2.7B,Zeropoint LLM.int8(),8-bit,vector-wise,C4,Perplexity,14.43,FP32,14.43,0.0,absolute,False,measured,6,3.4 Main Results,Table 1,Zeropoint LLM.int8() (vector-wise + decomp) | **25.69** | **15.92** | **14.43** | **13.24** | **12.45**
RP11,Transformer-6.7B,Zeropoint LLM.int8(),8-bit,vector-wise,C4,Perplexity,13.24,FP32,13.3,-0.06,absolute,False,measured,6,3.4 Main Results,Table 1,Zeropoint LLM.int8() (vector-wise + decomp) | **25.69** | **15.92** | **14.43** | **13.24** | **12.45**
RP11,Transformer-13B,Zeropoint LLM.int8(),8-bit,vector-wise,C4,Perplexity,12.45,FP32,12.45,0.0,absolute,False,measured,6,3.4 Main Results,Table 1,Zeropoint LLM.int8() (vector-wise + decomp) | **25.69** | **15.92** | **14.43** | **13.24** | **12.45**
RP11,GPT-3 Small (768),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,0.99,FP16,1.0,-0.01,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 Medium (1024),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,1.08,FP16,1.0,0.08,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 Large (1536),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,1.43,FP16,1.0,0.43,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 XL (2048),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,1.61,FP16,1.0,0.61,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 2.7B (2560),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,1.63,FP16,1.0,0.63,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 6.7B (4096),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,1.67,FP16,1.0,0.67,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 13B (5140),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,2.13,FP16,1.0,1.13,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 175B (12288),Int8 without overhead,8-bit,,synthetic matmul,Speedup over FP16,2.29,FP16,1.0,1.29,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Int8 without overhead | 0.99x | 1.08x | 1.43x | 1.61x | 1.63x | 1.67x | 2.13x | 2.29x
RP11,GPT-3 Small (768),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.25,FP16,1.0,-0.75,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 Medium (1024),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.24,FP16,1.0,-0.76,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 Large (1536),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.36,FP16,1.0,-0.64,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 XL (2048),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.45,FP16,1.0,-0.55,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 2.7B (2560),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.53,FP16,1.0,-0.47,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 6.7B (4096),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.7,FP16,1.0,-0.3,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 13B (5140),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,0.96,FP16,1.0,-0.04,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 175B (12288),Absmax PyTorch+NVIDIA,8-bit,per-tensor,synthetic matmul,Speedup over FP16,1.5,FP16,1.0,0.5,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Absmax PyTorch+NVIDIA | 0.25x | 0.24x | 0.36x | 0.45x | 0.53x | 0.70x | 0.96x | 1.50x
RP11,GPT-3 Small (768),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.21,FP16,1.0,-0.79,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 Medium (1024),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.22,FP16,1.0,-0.78,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 Large (1536),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.33,FP16,1.0,-0.67,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 XL (2048),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.41,FP16,1.0,-0.59,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 2.7B (2560),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.5,FP16,1.0,-0.5,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 6.7B (4096),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.65,FP16,1.0,-0.35,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 13B (5140),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.91,FP16,1.0,-0.09,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 175B (12288),Vector-wise PyTorch+NVIDIA,8-bit,vector-wise,synthetic matmul,Speedup over FP16,1.5,FP16,1.0,0.5,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise PyTorch+NVIDIA | 0.21x | 0.22x | 0.33x | 0.41x | 0.50x | 0.65x | 0.91x | 1.50x
RP11,GPT-3 Small (768),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.43,FP16,1.0,-0.57,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 Medium (1024),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.49,FP16,1.0,-0.51,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 Large (1536),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.74,FP16,1.0,-0.26,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 XL (2048),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.91,FP16,1.0,-0.09,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 2.7B (2560),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.94,FP16,1.0,-0.06,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 6.7B (4096),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,1.18,FP16,1.0,0.18,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 13B (5140),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,1.59,FP16,1.0,0.59,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 175B (12288),vector-wise (custom CUDA),8-bit,vector-wise,synthetic matmul,Speedup over FP16,2.0,FP16,1.0,1.0,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,Vector-wise | **0.43x** | **0.49x** | **0.74x** | **0.91x** | **0.94x** | **1.18x** | **1.59x** | **2.00x**
RP11,GPT-3 Small (768),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.14,FP16,1.0,-0.86,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 Medium (1024),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.2,FP16,1.0,-0.8,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 Large (1536),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.36,FP16,1.0,-0.64,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 XL (2048),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.51,FP16,1.0,-0.49,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 2.7B (2560),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.64,FP16,1.0,-0.36,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 6.7B (4096),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,0.86,FP16,1.0,-0.14,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 13B (5140),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,1.22,FP16,1.0,0.22,x_factor,False,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,GPT-3 175B (12288),LLM.int8(),8-bit,vector-wise,synthetic matmul,Speedup over FP16,1.81,FP16,1.0,0.81,x_factor,True,measured,18,D.1 Matrix Multiplication benchmarks,Table 5,LLM.int8() (vector-wise+decomp) | 0.14x | 0.20x | 0.36x | 0.51x | 0.64x | 0.86x | 1.22x | 1.81x
RP11,BLOOM-176B,BF16,16-bit,,8xA100 80GB,Latency (ms/token),239,,,,,False,measured,18,D.2 End-to-end benchmarks,Table 6,bfloat16 baseline | 8xA100 80GB | **239** | **32** | 9.94
RP11,BLOOM-176B,BF16,16-bit,,8xA100 80GB (batch=8),Latency (ms/token),32,,,,,False,measured,18,D.2 End-to-end benchmarks,Table 6,bfloat16 baseline | 8xA100 80GB | **239** | **32** | 9.94
RP11,BLOOM-176B,BF16,16-bit,,8xA100 80GB (batch=32),Latency (ms/token),9.94,,,,,False,measured,18,D.2 End-to-end benchmarks,Table 6,bfloat16 baseline | 8xA100 80GB | **239** | **32** | 9.94
RP11,BLOOM-176B,LLM.int8(),8-bit,vector-wise,8xA100 80GB,Latency (ms/token),253,BF16,239,14,absolute,False,measured,18,D.2 End-to-end benchmarks,Table 6,LLM.int8() | 8xA100 80GB | 253 | 34 | 10.44
RP11,BLOOM-176B,LLM.int8(),8-bit,vector-wise,8xA100 80GB (batch=8),Latency (ms/token),34,BF16,32,2,absolute,False,measured,18,D.2 End-to-end benchmarks,Table 6,LLM.int8() | 8xA100 80GB | 253 | 34 | 10.44
RP11,BLOOM-176B,LLM.int8(),8-bit,vector-wise,8xA100 80GB (batch=32),Latency (ms/token),10.44,BF16,9.94,0.5,absolute,False,measured,18,D.2 End-to-end benchmarks,Table 6,LLM.int8() | 8xA100 80GB | 253 | 34 | 10.44
RP11,BLOOM-176B,LLM.int8(),8-bit,vector-wise,4xA100 80GB,Latency (ms/token),246,BF16,239,7,absolute,False,measured,18,D.2 End-to-end benchmarks,Table 6,4xA100 80GB | 246 | 33 | 9.40
