rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP04,Recurrent,Recurrent + RACE,,,BoolQ,Accuracy (dev),68.4,Majority,62.17,6.23,absolute,False,measured,8,5.4 Transfer Learning Results,Table 3,| MC QA | Recurrent | RACE | 549k | 42.30 | 68.40 |
RP04,Recurrent,Recurrent + RACE,,,RACE,Source Accuracy,42.3,,,,,False,measured,8,5.4 Transfer Learning Results,Table 3,| MC QA | Recurrent | RACE | 549k | 42.30 | 68.40 |
RP04,Recurrent + ELMo,Recurrent + ELMo,,,BoolQ,Accuracy (dev),71.41,Majority,62.17,9.24,absolute,False,measured,8,5.4 Transfer Learning Results,Table 3,| Unsupervised | Recurrent +ELMo | Billion Word | 1000M | - | 71.41 |
RP04,OpenAI GPT,OpenAI GPT,,,BoolQ,Accuracy (dev),72.87,Majority,62.17,10.7,absolute,False,measured,8,5.4 Transfer Learning Results,Table 3,| OpenAI GPT | Books | 800M | - | 72.87 |
RP04,BERT-Large,BERT-Large,,,BoolQ,Accuracy (dev),76.9,Majority,62.17,14.73,absolute,False,measured,8,5.4 Transfer Learning Results,Table 3,"| BERTL | Books/Wikipedia | 3,300M | - | 76.90 |"
RP04,Majority,Majority Class,,,BoolQ,Accuracy (dev),62.17,,,,,False,measured,8,5.4 Transfer Learning Results,Table 4,| Majority Class | 62.17 | 62.31 |
RP04,Majority,Majority Class,,,BoolQ,Accuracy (test),62.31,,,,,False,measured,8,5.4 Transfer Learning Results,Table 4,| Majority Class | 62.17 | 62.31 |
RP04,Recurrent,Recurrent (no transfer),,,BoolQ,Accuracy (dev),70.28,Majority,62.17,8.11,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| Recurrent | 70.28 | 67.52 |
RP04,Recurrent,Recurrent (no transfer),,,BoolQ,Accuracy (test),67.52,Majority,62.31,5.21,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| Recurrent | 70.28 | 67.52 |
RP04,Recurrent + MultiNLI,Recurrent + MultiNLI,,,BoolQ,Accuracy (dev),76.15,Recurrent,70.28,5.87,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| +MultiNLI | 76.15 | 74.24 |
RP04,Recurrent + MultiNLI,Recurrent + MultiNLI,,,BoolQ,Accuracy (test),74.24,Recurrent,67.52,6.72,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| +MultiNLI | 76.15 | 74.24 |
RP04,BERT-Large,BERT-Large (Pre-trained),,,BoolQ,Accuracy (dev),78.09,Majority,62.17,15.92,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| Pre-trained BERTL | 78.09 | 76.70 |
RP04,BERT-Large,BERT-Large (Pre-trained),,,BoolQ,Accuracy (test),76.7,Majority,62.31,14.39,absolute,True,measured,8,5.4 Transfer Learning Results,Table 4,| Pre-trained BERTL | 78.09 | 76.70 |
RP04,BERT-Large + MultiNLI,BERT-Large + MultiNLI,,,BoolQ,Accuracy (dev),82.2,BERT-Large,78.09,4.11,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| +MultiNLI | 82.20 | 80.43 |
RP04,BERT-Large + MultiNLI,BERT-Large + MultiNLI,,,BoolQ,Accuracy (test),80.43,BERT-Large,76.7,3.73,absolute,False,measured,8,5.4 Transfer Learning Results,Table 4,| +MultiNLI | 82.20 | 80.43 |
RP04,BERT-Large + MultiNLI w/o Contradict,BERT-Large + MultiNLI w/o Contradict,,,BoolQ,Accuracy (dev),78.43,BERT-Large + MultiNLI,82.2,-3.77,absolute,False,measured,9,5.7 Discussion,Section 5.7,our two step transfer procedure only reaches 78.43% dev set accuracy if we remove the contradiction class from MultiNLI
